도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
건축주만이 알려줄 수 있는 집짓기 진실(시공사도 건축가도 안 알려주는),,20171206,취미/실용/스포츠,23000,9,452,0,21,0,0
너는 너로 살고 있니(양장본 HardCover),김숨 편지소설,20171215,소설,13800,9.8,272,1,11,0,0
소녀의 세계. 2,,20171207,만화,12000,10,304,0,9,0,0
하나님과 함께하는 출근길 365 캘린더(스프링),,20171108,종교,10000,0,368,0,21,0,0
R로 배우는 실무 데이터 과학,실용 데이터를 이용한 데이터 분석 실습!,20171215,컴퓨터/IT,30000,6.3,464,1,16,0,0
위대한 서문,,20171215,인문,16000,8.2,368,0,6,0,0
달빛 미소,줄리앙 아란다 장편소설,20171211,소설,14000,10,388,1,5,0,0
리틀 산타(양장본 HardCover),,20171124,유아(0~7세),12000,10,40,0,5,0,0
딸에게 차려주는 식탁,어른이 되어서도 너를 지켜줄 가장 따뜻하고 든든한 기억,20171227,시/에세이,13800,9.3,308,1,11,0,0
독심술. 1: 독한국사 심화이론 술술풀리는 문제풀이(3판),7급 9급 공무원ㅣ경찰채용ㅣ법원 검찰직 시험 대비,20171208,취업/수험서,28000,10,402,0,28,0,0
내 아이와 로봇의 일자리 경쟁,"4차 산업혁명과 자녀교육
							
							
								|
								다가오는 로봇 시대, 로봇을 이기는 아이 키우는 법",20180103,경제/경영,16000,10,360,0,16,0,0
"집중력, 마법을 부리다",원하는 모든 것이 잘 풀리게 하는 몰입의 기술,20171211,자기계발,14000,9.5,272,1,12,0,0
소녀의 세계. 3,,20171207,만화,12000,10,304,0,9,0,0
하나님이 내게 편지를 보내셨어요(IVP 어린이 그림 성경 2)(양장본 HardCover),성경 속 믿음의 여인 이야기,20171130,종교,12000,10,60,0,17,0,0
양육가설,부모가 자녀의 성장에 미치는 영향에 대한 탐구,20171215,인문,25000,9.6,624,1,4,0,0
"아무튼, 계속(아무튼 시리즈 7)","어제와 같은 오늘, 오늘과 같은 내일을 모토로",20171212,시/에세이,9900,9.6,168,1,7,0,0
벽(생각을 담은 집 1)(양장본 HardCover),,20171110,유아(0~7세),12000,0,48,0,1,0,0
조태정 영어 기출변형 문법과 어휘편(2018)(공단기),,20171215,취업/수험서,14000,10,168,0,19,0,0
디지털 트랜스포메이션 어떻게 할 것인가,"디지털로 새로 태어난 전통 기업의 성공 전략
							
							
								|
								디지털 트랜스포메이션으로 비즈니스 모델을 혁신하라",20171215,경제/경영,14000,7.1,184,0,21,0,0
인문통찰,"일을 성사시키는 리더의 지혜
							
							
								|
								천권일책: 천 권의 책에 담긴 지혜를 한 권에 담다",20171205,자기계발,15000,10,280,0,4,0,0
모빌 슈트 건담 디 오리진 박스판. 1(애장판)(양장본 HardCover)(전6권),,20171130,만화,180000,10,2754,0,21,0,0
ggplot2,R로 분석한 데이터를 멋진 그래픽으로,20171211,컴퓨터/IT,25000,2.5,328,1,7,0,0
하나님의 백성을 위한 IVP 성경주석 세트A(양장본 HardCover)(전2권),,20171205,종교,88000,10,3086,0,24,0,0
불의 강(오정희 컬렉션)(양장본 HardCover),오정희 소설집,20171215,소설,13000,8.9,327,0,4,0,0
81년생 마리오,추억의 게임은 어떻게 세상물정의 공부가 되었나?,20171208,인문,15000,10,288,0,8,0,0
정채영 국어 필살기 실전모의고사(30회)(2018)(전면개정판),7급 9급 공무원ㅣ국회직ㅣ법원직ㅣ경찰직,20171229,취업/수험서,20000,9,252,0,17,0,0
고양이처럼 살기로 했습니다,,20171213,시/에세이,12000,8.3,156,1,14,0,0
아내가 창업했다,직장을 벗어나 나답게 살기 위한 작은 공방 도전기,20171130,경제/경영,14500,7.5,240,1,8,0,0
내 말은 왜 통하지 않을까,"상대를 움직이는 힘 있는 설명의 기술
							
							
								|
								내가 쉽게 설명하는 비법을 알려줄게!",20171204,자기계발,12000,8.8,192,1,14,0,0
모빌 슈트 건담 디 오리진 박스판. 2(애장판)(양장본 HardCover)(전6권),,20171231,만화,180000,10,2536,0,21,0,0
하필 그날이 오늘(양장본 HardCover),,20171127,유아(0~7세),12000,10,44,0,9,0,0
GDN & YouTube 마케팅(Google AdWords),한 권으로 끝내는 구글 디스플레이 광고,20171220,컴퓨터/IT,15000,8.3,256,1,17,0,0
하나님의 백성을 위한 IVP 성경주석 세트B(양장본 HardCover)(전2권),,20171205,종교,88000,9.3,2906,0,24,0,0
유년의 뜰(오정희 컬렉션)(양장본 HardCover),오정희 소설집,20171215,소설,13000,9.4,323,0,5,0,0
인생에서 너무 늦은 때란 없습니다,모지스 할머니 이야기,20171216,시/에세이,13800,9.1,288,1,18,0,0
전효진 헌법 기출문제집(2018)(전3권),공무원 7급 법원 국회직 5급 공채 입시 변호사,20171210,취업/수험서,48000,9.8,1672,0,12,0,0
DEEP,신한카드의 깊이가 다른 혁신,20171201,경제/경영,14000,7.5,304,1,4,0,0
구글 애널리틱스 완벽 가이드(위키북스 오픈소스 & 웹 시리즈 87),설치부터 비즈니스 분석까지 아우르는,20171215,컴퓨터/IT,40000,8.3,632,1,15,0,0
"살아라, 오늘이 마지막 날인 것처럼","삶의 마지막 날, 내 인생에 묻는다
							
							
								|
								""당신은 단 한 사람에게라도 뜨거운 사람이었는가""",20171215,자기계발,12000,9.4,240,1,19,0,0
식습관의 인문학,우리는 먹는 법을 어떻게 배우는가,20171204,인문,20000,7.5,508,1,8,0,0
조정민의 sharing 365,,20171127,종교,15000,10,734,0,16,0,0
해피 디즈니 크리스마스(양장본 HardCover),한 권으로 보는 특별한 크리스마스 이야기 12편,20171125,유아(0~7세),15000,10,213,0,12,0,0
바람의 넋(오정희 컬렉션)(양장본 HardCover),오정희 소설집,20171215,소설,14000,10,423,0,5,0,0
"아무튼, 스웨터(아무튼 시리즈 8)",올해 서울의 첫 스웨터는 언제 관측되었을까?,20171212,시/에세이,9900,9.2,180,1,8,0,0
장정훈 경찰학개론 적중예상문제풀이(2018),,20171207,취업/수험서,11000,10,224,0,18,0,0
부자의 시간(양장본 HardCover),부자는 어떻게 탄생하는가?,20171210,경제/경영,28000,9.2,500,1,6,0,0
회의의 고수(일잘 시리즈 3),집단 지성의 파워가 폭발한다!,20171210,자기계발,15000,10,300,1,6,0,0
Meteor 코딩 공작소,웹 개발은 자바스크립트 하나로 끝내라!,20171228,컴퓨터/IT,32000,0,572,1,13,0,0
With(위드): 우리,미래는 내가 아닌 우리다,20171205,종교,12000,10,236,0,4,0,0
불꽃놀이(오정희 컬렉션)(양장본 HardCover),오정희 소설집,20171215,소설,13000,9,287,0,4,0,0
"소크라테스 씨, 멋지게 차려입고 어딜 가시나요?",패션으로 본 인문학 이야기,20171130,인문,17000,10,324,0,26,0,0
홀라홀라 추추추(웅진 세계 그림책 168)(양장본 HardCover),,20171103,유아(0~7세),12000,7.8,48,1,8,0,0
싫다고 말해도 괜찮아,남의 시선보다 소중한 내 자존감 챙기기,20171225,시/에세이,13800,9.2,224,1,11,0,0
2018~2028 핫이슈 빅트렌드(전세계 2만명 산업별 전문가가 참여한),,20171205,경제/경영,18000,8.8,384,1,18,0,0
아이디어 대전,동서고금의 인문학 지식에서 발견한 42가지 만능 발상법,20171215,자기계발,16800,10,372,1,7,0,0
SMACK 스택을 이용한 빠른 데이터 처리 시스템(acorn+PACKT 시리즈)(Paperback),Fast Data Processing System with SMACK Stack,20171213,컴퓨터/IT,30000,0,468,1,27,0,0
교정학 핵심요약집(2018)(임현의 주제별),"7 9급 교정직 특채 경채 및 각급 승진 보호직 대비
							
							
								|
								형상정책 포함",20171212,취업/수험서,15000,10,260,0,9,0,0
모모QT 만화묵상 365(스프링),주님과 함께 두근두근 기분 좋은 하루,20171120,종교,10000,8.3,384,0,13,0,0
봄 숲 놀이터(양장본 HardCover),,20171123,유아(0~7세),12500,10,40,0,7,0,0
사피엔스X호모 데우스 50만부 돌파 기념 한정판 기프트 세트(전2권),,20171201,인문,44000,9.7,1266,0,33,0,0
새(개정판)(오정희 컬렉션)(양장본 HardCover),오정희 소설집,20171215,소설,12000,9.3,175,0,1,0,0
"아무튼, 잡지(아무튼시리즈 6)",좀 더 제대로 살고 싶습니다,20171212,시/에세이,9900,9.2,148,1,7,0,0
Change The Question,"마케팅의 정답을 찾기 위한 9가지 큰 기술
							
							
								|
								답을 찾는 걸 멈추고 질문을 바꿔라!",20171208,경제/경영,16000,8.1,288,0,19,0,0
그릿 실천법,목표를 향해 끝까지 밀고 나가는 단 하나의 공식,20171125,자기계발,15000,9.5,264,1,6,0,0
Go Cookbook(acorn+PACKT 시리즈),예제로 배우는 Go 언어 활용법,20171213,컴퓨터/IT,30000,8.3,488,1,11,0,0
X-RAY 필름북: 들여다보는 우리 몸(보드북),,20171115,유아(0~7세),13000,9.7,16,0,21,0,0
논리퀴즈 워크북 101(논리퀴즈 매뉴얼1.0 체화를 위한),,20171215,취업/수험서,7000,8.7,94,0,12,0,0
오늘의 말씀 365(스프링),갓피플 180만 회원이 아침마다 은혜받은,20171120,종교,9000,10,368,0,10,0,0
저스트 원 이어(문학동네 세계문학),게일 포먼 장편소설,20171215,소설,14000,10,404,1,8,0,0
난세에 통하는 리더의 계책(양장본 HardCover),"《정관정요》와 《사기》에서 배우는 위기 경영 리더십
							
							
								|
								""스승과 친구 같은 신하가 필요한 때다""",20171207,인문,14000,7.5,232,0,14,0,0
결국 해내는 사람들의 원칙,"목표를 쥐고, 이미지화하고, 입으로 내뱉어라!",20171129,자기계발,15000,9.1,328,1,14,0,0
리액트 디자인 패턴과 모범 사례(acorn+PACKT 시리즈)(Paperback),유연하고 빠르며 유지관리하기 쉬운 애플리케이션 개발하기,20171211,컴퓨터/IT,30000,0,400,1,17,0,0
유대적 관점으로 본 룻기,"3천 년 전 예언이 깨어나다
							
							
								|
								이스라엘과 교회, 그리고 예수 그리스도",20171205,종교,13000,8.1,284,0,13,0,0
알제리의 유령들,"제23회 문학동네소설상 수상작
							
							
								|
								황여정 장편소설",20171213,소설,12000,8.2,216,1,8,0,0
번역(교유서가 첫단추 시리즈 21),,20171201,인문,13800,8.3,230,1,2,0,0
간호관리(8급 간호직)(2018)(It's easy),,20180115,취업/수험서,22000,0,507,0,4,0,0
불만의 품격,민폐적 인간을 예방하는 강단있는 자세에 대하여,20171201,자기계발,14000,8.8,284,1,6,0,0
무량의경,,20171207,종교,17000,10,224,0,4,0,0
실전 증강 현실(게임 개발 프로그래밍),"AR과 VR 기술, 애플리케이션 그리고 인적 요인",20180102,컴퓨터/IT,35000,10,488,1,8,0,0
상법정리 단문사례연습 77제,변호사시험 및 각종국가고시대비,20171202,취업/수험서,11000,7.5,189,0,15,0,0
도쿄대학 살인사건,사토 아유코 장편소설,20171207,소설,14500,10,568,0,9,0,0
위대한 작가는 어떻게 쓰는가,작가 지망생을 위한 글쓰기 수업,20171202,인문,22000,8.8,520,1,15,0,0
구조를 알아야 개발이 보인다: 윈도우 편,C++로 풀어보는 윈도우 구조,20171229,컴퓨터/IT,24000,8.8,363,1,22,0,0
Law Man 형사소송법 최신 4개년 판례정리,,20171212,취업/수험서,10000,7.5,118,0,25,0,0
룰렛게임,윤성호 소설집,20171207,소설,12000,0,304,0,4,0,0
라캉 대 라캉,가장 명료하고 알기 쉬운 자크 라캉,20171125,인문,25000,8.8,384,1,7,0,0
Law Man 형법 최신 4개년 판례정리,,20171212,취업/수험서,10000,0,134,0,22,0,0
고서 수집가의 기이한 책 이야기,,20171130,소설,12800,8.4,288,1,17,0,0
문학의 명장면(현대 영미 문학 40),,20171117,인문,24500,10,416,0,7,0,0
만화 공인중개사 스페셜 세트(2018)(전3권),"1차 2차 기본서 3권 + 특별부록 <핵심요약집>
							
							
								|
								무료 동영상 강의(스마트폰)",20180102,취업/수험서,108000,0,2472,0,15,0,0
스마트폰을 떨어뜨렸을 뿐인데,,20171208,소설,15000,9.1,392,1,15,0,0
뇌를 해방하라,지적인 삶을 살기 위한 최고의 방법,20171215,인문,18000,10,464,1,7,0,0
어른이 되었어도 너는 내 딸이니까,미노스의 가족동화,20171208,소설,13800,10,320,1,18,0,0
이상근 경제학 객관식 기출문제집 세트 (전2권)(3판)(전2권),공무원 공인회계사 감정평가사 노무사 보험계리사 공기업 승진 군무원,20171215,취업/수험서,47000,10,1088,0,21,0,0
고전의 이유,고전이 된 소설은 저마다 이유가 있다,20171208,인문,15000,9.2,344,1,6,0,0
감정평가실무연습 기본문제 1000점(2018)(S+)(3판),"감정평가사 2차 시험대비
							
							
								|
								별책부록포함",20180115,취업/수험서,20000,10,310,0,19,0,0
빛나: 서울 하늘 아래(양장본 HardCover),J. M. G. 르 클레지오 소설,20171211,소설,14000,10,254,1,12,0,0
기억과 기억들(더 생각 인문학 시리즈 2),대한민국 대표 분단작가에게 듣는 기록되지 않은 역사,20171210,인문,12800,10,200,0,7,0,0
저물 듯 저물지 않는,,20171212,소설,13800,9.4,352,1,11,0,0
나를 넘다,"뇌과학과 명상, 지성과 영성의 만남",20171220,인문,20000,8.8,420,1,5,0,0
형사소송법 종합기출문제 7년간(2012-2017),"국가직 7급 9급 시험ㅣ5급 일반 승진시험
							
							
								|
								7 8 9급 전직시험",20171207,취업/수험서,27000,0,501,0,16,0,0
부동산공시법령(공인중개사 2차)(2018)(합격기준 박문각)(전면개정판),제 29회 공인중개사 자격시험 대비,20180115,취업/수험서,32000,10,456,0,7,0,0
빨간의자,최범영 장편소설,20171125,소설,15000,0,340,0,4,0,0
처음 시작하는 타인의 심리학(만화),누구나 쉽고 재미있게 읽는,20171130,인문,10000,10,192,1,15,0,0
박문각 공인중개사 기본서 1차 2차 세트(2018)(전6권),,20171219,취업/수험서,176000,7.5,0,0,22,0,0
스님의 논문법,"쫄지마 얼지마 숨지마
							
							
								|
								논문의 신 자현 스님이 대놓고 알려주는 논문 쓰기의 기술",20171208,인문,15000,9.9,296,1,7,0,0
서부해안 연대기 3부작(전3권),,20171206,소설,22400,9,1218,0,12,0,0
박문각 공인중개사 기본서 1차 세트(2018)(전2권),,20171219,취업/수험서,63000,10,0,0,19,0,0
나무는 어떻게 숲으로 갔을까?,어린이와 함께 하는 철학,20171207,인문,13500,7.5,240,1,16,0,0
바람은 불고 싶은 데로 분다,이선우 소설집,20171125,소설,12000,0,247,0,15,0,0
박문각 공인중개사 기본서 2차 세트(2018)(전4권),,20171219,취업/수험서,113000,0,0,0,19,0,0
교양과 광기의 일기,백민석 장편소설,20171204,소설,13000,0,228,1,10,0,0
죄의식과 부끄러움(양장본 HardCover),"현대소설 백년, 한국인의 마음을 본다",20171130,인문,32000,0,476,0,9,0,0
민법 민사특별법(공인중개사 1차)(2018)(합격기준 박문각)(전면개정판),제 29회 공인중개사 자격시험 대비,20180115,취업/수험서,37000,0,796,0,8,0,0
목화밭 엽기전,백민석 장편소설,20171204,소설,13000,7.5,316,1,7,0,0
미스터리 작가를 위한 법의학 Q&A,법의학자가 알려주는 살인과 생해의 모든 것,20171130,인문,18000,9.6,512,1,19,0,0
부동산학개론(공인중개사 1차)(2018)(합격기준 박문각)(전면개정판),제29회 공인중개사 자격시험 대비,20180115,취업/수험서,37000,7.5,692,0,6,0,0
책의 이끌림,"독서를 통한 자기경영, 33권의 책에서 조화로운 삶을 배우다!",20171206,인문,13000,10,264,1,6,0,0
나폴리 4부작 세트(전4권),,20171220,소설,61000,9.8,2436,0,10,0,0
상처받은 내 마음의 소리를 듣는 심리 치유: 포커싱(Focusing),,20171130,인문,15000,8.3,272,1,28,0,0
공인중개사법 중개실무(공인중개사 2차)(2018)(합격기준 박문각)(전면개정판),제 29회 공인중개사 자격시험 대비,20180115,취업/수험서,32000,7.5,612,0,11,0,0
잃어버린 아이 이야기(나폴리 4부작 4),,20171220,소설,15500,9.8,680,1,11,0,0
비폭력대화,"일상에서 쓰는 평화의 언어, 삶의 언어",20171125,인문,18000,9.7,392,1,5,0,0
의료기술직(의료관계법규)(2018)(민뽀개기),"이론+문제
							
							
								|
								서울시,지방직 의료기술직 시험대비",20171212,취업/수험서,35000,9.6,922,0,5,0,0
상속(2018 제63회 현대문학상 수상소설집),,20171211,소설,15000,9.7,356,0,2,0,0
100세까지의 독서술,나이 들어서 책과 사귀는 방법,20171211,인문,14000,9.4,271,1,11,0,0
악몽을 파는 가게 세트(전2권),,20171201,소설,23000,9.4,856,0,12,0,0
킨포크(Kinfolk) Vol. 26,,20180108,취미/실용/스포츠,14500,8.8,192,1,3,0,0
인간의 우주,"우리의 기원과 운명, 존재에 관한 근원적 질문들",20180108,과학,29000,10,408,1,6,0,0
망고플레이트 서울맛집 200(2018),,20180101,여행,15000,8.8,224,0,15,0,0
제3의 농업혁명,다시 흙의 감성으로,20171231,기술/공학,15000,0,220,0,8,0,0
테트리스 이펙트,세상에서 가장 중독성 높은 게임의 탄생 비화,20180111,컴퓨터/IT,18000,7.5,288,1,8,0,0
왕초보 여행영어: 여행 갈 때 필요한 최소한의 영어,"꼭 필요한 50개의 패턴으로 여행 준비 끝
							
							
								|
								낯선 여행을 위한 유용한 여행 정보 수록",20180105,외국어,9000,9.6,164,1,28,0,0
