도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
남들처럼 결혼하지 않습니다,소노 아야코 에세이,20170320,시/에세이,10900,9.5,224,1,14,0,0
원효대사 세트(전2권),이광수 장편소설,20170401,소설,26000,0,568,0,7,0,0
사회복지사 1급 한권으로 끝내기(2018)(개정판 11판),,20180105,취업/수험서,35000,9.2,1028,0,17,0,0
3ds MAX 2017 + V-Ray + Lumion Reality(건축 인테리어 CG 현장 실무를 위한)(CD1장포함),,20170410,컴퓨터/IT,30000,0,440,0,37,0,0
단어가 인격이다,당신의 품격을 좌우하는 단어 활용 기술,20170331,자기계발,14000,8.9,312,1,8,0,0
경매 공매 100문 100답(왕초보도 대박 치는),,20170324,경제/경영,15000,8.8,304,1,15,0,0
사랑하는 사람은 행복하다(사랑에 관하여)(양장본 HardCover),,20170322,시/에세이,16000,7.5,432,1,13,0,0
운전직 공무원 Final 모의고사(2017)(개정판),"운전직 공개 경쟁 채용 대비
							
							
								|
								국어, 한국사, 자동차구조원리 및 도로교통법규",20170410,취업/수험서,18000,10,286,0,18,0,0
우주에서 우리 집을 찾아라!(처음 만나는 사회 그림책 1: 지리),,20170410,어린이(초등),11000,0,60,1,15,0,0
3일 만에 끝내는 한 페이지 정리술,,20170405,자기계발,13000,7.9,182,1,19,0,0
고도몰 무료 쇼핑몰 만들기(3판),,20170415,컴퓨터/IT,25000,10,484,0,14,0,0
당신의 땅을 가져라: 경매 편(대박땅꾼 전은규의)(고수 따라하기 시리즈 9),,20170405,경제/경영,16000,9.1,320,1,16,0,0
길 잃은 영혼들의 책. 1(엑사일 연대기),마크 터너 장편소설,20170407,소설,14800,10,484,1,14,0,0
어떤 하루(2판)(양장본 HardCover),하루하루 내 마음에 새기고 싶은 감동의 공감 에세이!,20170417,시/에세이,13800,9.2,268,1,5,0,0
경비지도사 2차 기출문제집(2017)(개정판),,20170410,취업/수험서,20000,10,492,0,14,0,0
회사에서 바로 통하는 파워포인트 2016 For Starters,80가지 핵심기능으로 파워포인트를 쉽고 빠르게 마스터하는 방법,20170414,컴퓨터/IT,11500,0,208,1,35,0,0
"인류 최고의 설득술, 프렙(Prep)(양장본 HardCover)","설득하지 못하는 자, 설득당하게 될 것이다",20170407,자기계발,16000,7.5,248,1,14,0,0
펀드 재테크 100% 활용법(초보자도 성공하는),고수익 쑥쑥 올리는 펀드투자 성공 비밀노트,20170420,경제/경영,14000,7.3,280,1,15,0,0
EBS 철학 학교. 1,열 살에 시작하는 재미있는 철학 수업,20170320,어린이(초등),12000,10,140,0,12,0,0
길 잃은 영혼들의 책. 2(엑사일 연대기),마크 터너 장편소설,20170407,소설,14800,0,480,1,14,0,0
NCS 한전 KPS 필기시험 + 기출면접(2017)(개정판),"2017-2016년 주요 공기업 NCS 기출복원문제/2016-2015년 전공 기출 키워드
							
							
								|
								실전모의고사 2회분 수록",20170420,취업/수험서,20000,5.8,324,0,22,0,0
20대가 준비해야 할 것들(미래와 진로를 고민하는),어떻게 인생을 살 것인가?,20170330,자기계발,14000,10,256,0,14,0,0
"클립 스튜디오(웹툰, 만화, 일러스트레이션 제작을 위한)","미소녀 일러스트레이션부터 웹툰까지
							
							
								|
								한글판",20170417,컴퓨터/IT,25000,10,328,1,7,0,0
"앞으로 3년, 미국 랠리에 올라타라",지금 당장 시작하는 미국 ETF부터 부동산 리츠 투자까지,20170327,경제/경영,15000,10,312,1,19,0,0
EBS 철학 학교. 2,열 살에 시작하는 재미있는 철학 수업,20170320,어린이(초등),12000,0,130,0,12,0,0
"로테, 바이마르에 오다(창비세계문학 55)",,20170327,소설,15000,10,576,1,12,0,0
너에게 들키고 싶은 혼잣말,관계에 상처받은 나를 위한 따뜻하지 않은 위로,20170415,시/에세이,13000,9.7,236,1,14,0,0
우정사업본부 지방우정청 우정서기보(계리직) 9급 기출문제집(2017)(개정판),,20170510,취업/수험서,10000,10,192,0,18,0,0
그나저나 나는 지금 과도기인 것 같아요,"여자의 서른 그 후, 달라지는 것들에 대하여
							
							
								|
								김재용 산문집",20170406,시/에세이,13000,10,248,1,21,0,0
정진,위대한 사람이 되는 법,20170410,자기계발,15000,10,344,1,2,0,0
주식 자동매매 시스템 만들기(C#과 데이터베이스로 누구나 쉽게),,20170403,컴퓨터/IT,19200,6.8,212,1,15,0,0
리더의 비전(위대한 황제에게 배우는 리더십 총서 1),최고의 지도자를 만드는 통찰력,20170403,경제/경영,15000,0,384,1,6,0,0
잊어버리기 챔피언(아이스토리빌 30),,20170328,어린이(초등),9000,0,88,0,9,0,0
왕은 사랑한다 세트(개정판)(전3권),김이령 장편소설,20170418,소설,39000,9.5,1630,1,10,0,0
허둥지둥 뚱부인(양장본 HardCover),중국 전래 동화,20170410,어린이(초등),12000,0,36,0,8,0,0
가만히 혼자 웃고 싶은 오후,장석주 산문집,20170405,시/에세이,14500,9.5,296,1,15,0,0
국가정보원 한국사 논술(2017)(합격의공식),국정원 논술 기초 + 기출문제 + 실전모의고사,20170410,취업/수험서,22000,0,304,0,12,0,0
질문의 힘(사이토 다카시의),제대로 된 질문이 상대를 움직인다,20170410,자기계발,13000,9.5,216,1,5,0,0
제임스 다이슨 자서전,,20170325,경제/경영,16000,7,458,0,11,0,0
직접 설계하고 개발하는 IoT 백신: 초급,,20170407,컴퓨터/IT,24000,10,300,1,23,0,0
어린 왕자(마카롱 에디션),,20170405,소설,7700,10,124,1,5,0,0
감정 청소,"사소한 일에도 쉽게 울적해지는 당신을 위한 멘탈 처방전
							
							
								|
								울적한 순간 나를 지키는 34가지 회복습관!",20170328,자기계발,12000,5,192,1,5,0,0
"조리직 공무원 최종모의고사(국어, 한국사, 위생관계법규)(2017)(적중문제만 Cook 뽑은)",경북 전남 교육청 9급 시험 대비,20170510,취업/수험서,18000,10,248,0,14,0,0
긱 이코노미,"정규직의 종말, 자기고용의 10가지 원칙",20170331,경제/경영,15000,9.2,240,1,6,0,0
100만명이 즐겨찾는 블로그 만들기,잘나가는 쇼핑몰을 위한 블로그 마케팅,20170425,컴퓨터/IT,17000,9.3,432,0,19,0,0
쏟아지는 밤,,20170410,시/에세이,13000,10,244,1,6,0,0
크리스마스 캐럴(마카롱 에디션),,20170405,소설,7700,9.3,252,1,8,0,0
평범한 게 어때서,"나와 너, 우리들의 이야기
							
							
								|
								로빈순 에세이",20170420,시/에세이,13800,9.5,248,0,9,0,0
어휘력이 교양이다,말 한마디로 당신의 평가가 바뀐다,20170331,자기계발,13800,8.8,272,1,9,0,0
"조리직 공무원 최종모의고사(사회, 위생관계법규)(2017)(적중문제만 Cook 뽑은)",경남 충북 교육청 9급 시험 대비,20170510,취업/수험서,15000,10,228,0,14,0,0
실용주의 소프트웨어 개발,현장에서 길어올린 소프트웨어 개발 베스트 프랙티스(Best Practices),20170410,컴퓨터/IT,18000,10,360,0,13,0,0
당신의 직업이 사라진다,"기술 빅뱅 시대,  화이트칼라의 생존 전략",20170330,경제/경영,16000,7.5,304,1,12,0,0
피터 팬(마카롱 에디션),,20170405,소설,7700,9.6,360,1,4,0,0
어떻게 인정받을 것인가,일의 기본을 말하다,20170510,자기계발,15800,0,248,1,12,0,0
시작하세요! 도커(위키북스 시스템 & 네트워크 시리즈 6),기초 개념부터 최신 도구 활용법까지 망라한,20170407,컴퓨터/IT,28000,9.3,392,0,9,0,0
NCS LH 한국토지주택공사 직업기초능력평가 최종점검 봉투모의고사(3회분)(2017),"2017년 상반기 필기시험 대비 출제방식(70문항/70분) 맞춤 구성
							
							
								|
								직업기초능력평가(의사소통 수리 문제해결 중심) 기출유형 완벽 반영",20170420,취업/수험서,13000,9.1,92,0,36,0,0
최고의 서비스 기업은 어떻게 가치를 전달하는가,"서비스는 고객 만족이 아니다, 가치 전달이다",20170410,경제/경영,15000,8.8,240,0,25,0,0
보물섬(마카롱 에디션),,20170405,소설,7700,9,320,1,3,0,0
인생의 마지막 한 줄,선인들의 묘비명을 통해 읽는 삶의 지혜 30,20170330,자기계발,14000,10,262,1,11,0,0
"인공지능, 쉽게 이해하고 넓게 활용하기(최신)",인공지능 상식에 지식 더하기!,20170407,컴퓨터/IT,15000,9.2,256,1,21,0,0
해사법규(2017)(쉽게 풀어쓴),"해양경찰 공채 특채 해기사 시험대비
							
							
								|
								2017년 해양경찰 1차 최신기출문제 수록",20170510,취업/수험서,32000,10,920,0,4,0,0
침몰하는 한국경제,김영욱 박사의 경제독설,20170327,경제/경영,18000,0,464,1,9,0,0
소공녀(마카롱 에디션),,20170405,소설,7700,9.4,360,1,3,0,0
콘솔 워즈(양장본 HardCover),"세가 vs 닌텐도, 세기의 대결",20170401,컴퓨터/IT,28000,10,788,1,5,0,0
엘리트 마인드,세상을 리드하는 사람들의 숨겨진 한 가지,20170330,자기계발,15000,9,316,1,7,0,0
PAT 포스코그룹 인 적성검사: 종합편(2017 상반기 채용 대비)(개정판 2판),"최신 기출 유형 분석 반영
							
							
								|
								PAT 온라인 모의고사 + PAT 영역별 유형분석 강의 무료제공",20170420,취업/수험서,22000,2.5,460,0,21,0,0
세금 생활백서(New),합법적으로 세금 안 내는 똑똑한 절세 가이드!,20170405,경제/경영,16800,10,344,1,7,0,0
이상한 나라의 앨리스(마카롱 에디션),,20170405,소설,7700,9.3,316,1,11,0,0
내일이 보이지 않을 때 당신에게 힘을 주는 책,,20170325,자기계발,15000,10,355,0,25,0,0
유니티 5 교과서,그림으로 이해하고 만들면서 익히는,20170414,컴퓨터/IT,28000,9.7,424,1,9,0,0
NCS 주택도시보증공사 필기시험+기출면접(2017)(개정판),"2017~2016년 주요 공기업 NCS 기출복원문제 수록
							
							
								|
								2016년 전공필기 기출문제 수록 | 실전모의고사 2회분 수록",20170420,취업/수험서,22000,7.9,460,0,22,0,0
"자본주의의 종말, 그 너머의 세계",'기나긴 21세기'가 자본주의를 끝낸다,20170327,경제/경영,14000,8.3,232,1,18,0,0
거울 나라의 앨리스(마카롱 에디션),,20170405,소설,7700,10,336,1,10,0,0
하루 1분 그림게임(보다 빠른 두뇌회전을 위한),공간지각능력 향상은 물론 효과적인 두뇌회전까지!,20170331,자기계발,12800,10,312,1,10,0,0
NCS 건강보험 심사평가원 필기시험+기출면접(2017)(개정판 3판),"실전모의고사 2회분 수록 | 2017~2016년 주요공기업 NCS 기출복원문제 수록
							
							
								|
								보건의료지식 및 법 회계 경영 출제예상문제 수록",20170420,취업/수험서,22000,9,388,0,24,0,0
팀이 천재를 이긴다,1+1을 10으로 만드는 팀의 힘,20170408,경제/경영,15000,10,288,1,10,0,0
나는 어지르고 살기로 했다,더 자유롭고 더 창의적인 사람으로 살기 위한 어지르기의 기술!,20170331,자기계발,12000,7.5,184,1,14,0,0
NCS 한국공항공사 필기시험 + 기출면접(2017)(개정판),"2017~2016년 주요 공기업 NCS 기출복원문제, 실전모의고사 2회분 수록
							
							
								|
								전공필기(민법 상법 경영 회계 통신전자 공항상식) 출제예상문제 수록",20170420,취업/수험서,22000,8.1,372,0,22,0,0
마법의 돈 굴리기,"개인 투자자를 위한 자산배분 전략에서 로보어드바이저까지!
							
							
								|
								자산배분을 이용한 스노우볼 투자법",20170331,경제/경영,16000,9.6,400,1,9,0,0
그녀들의 멘탈 뷰티,세상 모든 여자들의 워너비,20170330,자기계발,16000,10,212,0,10,0,0
GS그룹 인 적성검사: 종합편(2017 상반기 채용대비),"2017 상반기 채용대비
							
							
								|
								한국사능력검정시험 문제풀이 특강 무료제공",20170510,취업/수험서,22000,10,392,0,16,0,0
3536 직장인 경매(평생월급 3년 내에 가능한),,20170929,경제/경영,15500,9.6,320,1,11,0,0
되고 싶고 하고 싶고 갖고 싶은 40가지,꿈을 만들어 가는 사람들의 반짝반짝 빛나는 이야기!,20170330,자기계발,17000,0,256,0,22,0,0
엄마의 첫 부동산 공부,"내 집 마련부터 꼬마 월세까지, 이 책 한 권으로 따라한다",20170328,경제/경영,15000,8.5,340,1,12,0,0
S-OIL(에스오일) 생산직 채용 필기시험(2017 상반기 채용대비)(개정판 3판),2016년 최신기출문제,20170420,취업/수험서,18000,10,320,0,5,0,0
류종형의 사상체질 실전 심리학,까칠한 사람들을 내 편으로 만드는 소통의 기술,20170330,자기계발,15000,9.6,328,1,16,0,0
강의실 밖 경제학,도쿄대 교수가 알려주는 경제 이론 속 삶의 지혜,20170410,경제/경영,14000,0,222,1,9,0,0
산림자원직 기출문제 정복하기(9급 공무원),"수록과목 > 조림 임업경영
							
							
								|
								2010~2016년 총 7개년 기출문제 수록",20170306,,12000,0,112,0,15,0,0
의욕과 집중력이 생기는 공부법(교토대학 수석 합격자가 가르쳐주는),,20170320,자기계발,13000,10,220,1,16,0,0
"언니, 재테크를 부탁해",평범한 여자를 부자로 만드는 재테크 비밀 43,20170406,경제/경영,15000,0,384,1,12,0,0
환경공학개론(기술직 공무원),시험 전에 꼭 풀어봐야 할 문제,20170331,취업/수험서,19000,10,330,0,6,0,0
버리는 연습 버리는 힘(삶이 가벼워지는),,20170327,취미/실용/스포츠,12000,9.2,136,1,12,0,0
처음 시작하는 무역,무역 초보자가 꼭 알아야 할 것들,20170413,경제/경영,15000,9.4,312,1,10,0,0
사회복지사 1급 기출문제 정복하기(자격증 한 번에 따기),"기출문제 정복하기
							
							
								|
								2012~2017년 6개년 기출문제 수록",20170412,취업/수험서,25000,0,685,0,18,0,0
이경희 소장의 2020 창업 트렌드,,20170320,경제/경영,25000,0,504,0,19,0,0
환경공학개론(기술직 공무원)(합격선언),공무원 공사공단 동시대비,20170412,취업/수험서,24000,0,402,0,6,0,0
부동산 절대지식(시간이 지나도 변하지 않는),,20170410,경제/경영,16000,8.9,332,0,8,0,0
NCS LH한국토지주택공사 직업기초능력평가(기쎈),신입직원(채용형 청년인턴) 일반/고졸 공채,20170407,취업/수험서,16000,10,293,0,23,0,0
2025 경제 권력의 대이동,경제전문가 조용준이 찾아낸 미래 한국과 한국인의 생존법,20170410,경제/경영,23000,9.2,492,0,15,0,0
NCS 한국공항공사 인성 및 직업기초능력평가(기쎈),5급갑 6급갑 고졸전형 동시대비,20170410,취업/수험서,16000,0,260,0,24,0,0
넥스트 모바일: 자율주행혁명,"4차 산업혁명의 가장 파괴적인 혁신이자 문제작 무인 자동차
							
							
								|
								3년 후, 미래 산업의 패권을 누가 쥘 것인가!",20170415,경제/경영,19000,8.9,472,1,15,0,0
"NCS NH농협 계열사 인적성검사(Lv2) 및 직무능력검사, 논술(5급 6급 7급 통합본)(기쎈)",농협중앙회 농협경제지주 NH농협금융지주 등 동시대비,20170502,취업/수험서,24000,10,472,0,18,0,0
4차 산업혁명 강력한 인간의 시대,누가 기계와의 경쟁에서 살아남을 것인가?,20170410,경제/경영,16000,10,395,1,18,0,0
하나금융그룹 인적성검사(기쎈),"KEB 하나은행, 하나캐피탈 등 계열사 채용 대비",20170412,취업/수험서,16000,0,310,0,12,0,0
적게 벌어도 잘사는 노후 50년,,20170323,경제/경영,15000,9.6,296,1,17,0,0
NCS 한국시설안전공단 필기시험(기쎈),"일반직(제한경쟁, 청년인턴) 상근직(무기계약직) 신규채용 대비",20170413,취업/수험서,14000,0,246,0,17,0,0
100세 인생,저주가 아닌 선물,20170410,경제/경영,18000,10,392,1,7,0,0
쌍용자동차 인성 직무적성검사(기쎈),신입사원 공개채용 대비,20170414,취업/수험서,14000,0,210,0,15,0,0
"디즈니, 세상의 모든 꿈을 팝니다",,20170413,경제/경영,15000,10,400,1,18,0,0
GS칼텍스 집합테스트(기쎈),직무능력검사 GSC Way 부합도 검사 한국사 능력검정시험 면접,20170414,취업/수험서,16000,0,340,0,11,0,0
재무제표로 보는 업종별 투자전략(박 회계사의),"통신 산업부터 지주회사까지, 투자자를 위한 10개 업종 재무제표 분석법",20170327,경제/경영,25000,9,344,1,17,0,0
NCS IBK 기업은행 필기시험,특성화고 신입행원 공채 대비,20170414,취업/수험서,14000,10,215,0,17,0,0
슈퍼허브,세계 경제의 결정자들,20170410,경제/경영,16000,9.5,376,1,4,0,0
한국사(상용한자 포함)(우정사업본부 지방우정청 우정서기보 9급 계리직)(2018)(개정판 6판),"2016년 기출문제 수록 | 시행기관의 출제경향, 수준 완벽 소화
							
							
								|
								실제 시험에서 필요한 이론과 문제로 압축 구성",20170510,취업/수험서,30000,0,810,0,3,0,0
트렌드를 알아야 부동산이 보인다 2020,,20170327,경제/경영,15800,8.3,280,0,22,0,0
컴퓨터일반(우정사업본부 지방우정청 우정서기보 9급 계리직)(2018)(개정판 7판),"2016년 기출문제 수록 | 시행기관의 출제경향, 수준 완벽 소화
							
							
								|
								실제 시험에서 필요한 이론과 문제로 압축 구성",20170510,취업/수험서,30000,0,870,0,5,0,0
