도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
"명견만리: 윤리, 기술, 중국, 교육 편",우리가 준비해야 할 미래의 기회를 말하다,20160921,경제/경영,15800,9.6,320,1,22,50,1
청춘의 독서,세상을 바꾼 위험하고 위대한 생각들,20170707,인문,14800,9.4,328,1,6,51,1
하루 5분 아침 일기,,20171106,자기계발,15800,9.5,280,0,11,52,1
봉제인형 살인사건,,20171020,소설,15000,9.1,400,1,9,53,1
설민석의 조선왕조실록,대한민국이 선택한 역사 이야기,20160720,역사/문화,22000,9.1,504,0,11,54,1
채식주의자,,20071030,소설,12000,8.7,247,0,5,55,1
인플레이션,"부의 탄생, 부의 현재, 부의 미래",20171027,경제/경영,18000,8.2,376,1,5,56,1
아무것도 아닌 지금은 없다,,20170801,시/에세이,13000,9.4,240,1,14,57,1
북유럽 신화,,20170626,역사/문화,14800,8.7,312,0,6,58,1
꽃을 보듯 너를 본다(J.H CLASSIC 2)(양장본 HardCover),나태주 시집,20150620,시/에세이,10000,9.2,184,0,11,59,1
인간 실격(세계문학전집 103),,20120410,소설,8000,9.3,192,1,5,60,1
비밀편지,누구에게나 아직 하지 못한 이야기가 있다,20170925,시/에세이,12000,9.3,228,1,4,61,1
오직 두 사람,김영하 소설,20170525,소설,13000,9.2,272,1,7,62,1
해커스 신토익 리딩(Hackers TOEIC Reading),본 교재 무료 인강+무료 매월 토익 적중특강+토익정답 실시간 확인 서비스,20160321,외국어,18800,9.2,801,0,10,63,1
코스모스(보급판),,20100120,과학,18500,9.2,719,1,4,64,1
주식투자 무작정 따라하기(개정판),70만 왕초보가 감동했다! 완벽한 투자 입문서!,20170102,경제/경영,16500,8.5,400,0,13,65,1
내 마음을 읽는 시간,관계와 감정이 편해지는 심리학 공부,20171110,인문,15000,9.3,304,1,11,66,1
유시민의 글쓰기 특강,,20150410,인문,15000,9.5,292,1,11,67,1
"명견만리: 인구, 경제, 북한, 의료 편",향후 인류에게 가장 중요한 것들을 말하다,20160607,경제/경영,15800,9.5,296,1,22,68,1
바깥은 여름,김애란 소설,20170628,소설,13000,9.2,272,1,6,69,1
파리에서 도시락을 파는 여자,평범한 대한민국 여자가 유럽에서 일으킨 기적,20171023,자기계발,15000,9.5,296,1,15,70,1
세상은 바꿀 수 있습니다,지금까지 MBC 뉴스 이용마입니다,20171027,정치/사회,16000,9.6,368,0,13,71,1
골목의 전쟁,소비시장은 어떻게 움직이는가,20171015,경제/경영,14800,9.5,288,1,6,72,1
지적 대화를 위한 넓고 얕은 지식: 현실너머 편,"철학, 과학, 예술, 종교, 신비 편",20150204,인문,16000,9.4,376,0,26,73,1
좀비고등학교 코믹스. 3,,20171015,어린이(초등),9800,8.5,160,0,13,74,1
잠. 1(양장본 HardCover),베르나르 베르베르 장편소설,20170608,소설,13800,9.3,336,1,4,75,1
남한산성,김훈 장편소설,20170705,소설,16000,9.6,448,0,4,76,1
사랑의 온도,착한 스프는 전화를 받지 않는다,20170918,소설,13000,8.7,256,0,6,77,1
제4차 산업혁명(클라우스 슈밥의),,20160420,경제/경영,15000,8.8,300,1,8,78,1
국가란 무엇인가(개정신판),,20170123,인문,15000,9.4,334,1,8,79,1
완벽하지 않은 것들에 대한 사랑,온전한 나를 위한 혜민 스님의 따뜻한 응원,20160203,시/에세이,14800,9.5,296,1,17,80,1
너니까 좋아 너라서 좋아,쏘야쭝아의 달달한 연애상담소,20171026,시/에세이,13800,9.6,240,0,13,81,1
달의 조각,불완전해서 소중한 것들을 위한 기록,20170125,시/에세이,13800,8.9,288,1,5,82,1
하늘 100층짜리 집(양장본 HardCover),,20171225,유아(0~7세),12000,8.5,32,0,11,83,1
2019 부의 대절벽,피할 수 없는 거대한 붕괴가 시작된다,20170908,경제/경영,17000,7.9,388,1,11,84,1
임신 출산 육아 대백과(2019~2020)(개정판),술술 잘 읽히는 첫아기 잘 키우는 법,20190701,가정/육아,18500,9.6,410,0,12,85,1
원피스. 86: 사황 암살 작전,,20170926,만화,5000,8.7,208,1,17,86,1
소년이 온다,한강 장편소설,20140519,소설,12000,9.6,216,0,6,87,1
엄마 반성문,전교 일등 남매 고교 자퇴 후 코칭 전문가 된 교장 선생님의 고백,20170901,가정/육아,14000,9.4,312,0,6,88,1
추리 천재 엉덩이 탐정. 4: 괴도 VS 탐정 대결 사건(양장본 HardCover),,20170830,어린이(초등),12000,9.2,88,0,31,89,1
어떻게 원하는 것을 얻는가(밀리언 특별판)(개정판),20년 연속 와튼스쿨 최고 인기 강의,20171108,자기계발,16000,8.8,404,0,14,90,1
사주 경영학,운을 놓치지 않는 사람들의 비밀,20171025,자기계발,16000,9.1,320,1,6,91,1
용의자 X의 헌신(양장본 HardCover),,20170830,소설,16800,9.6,448,0,9,92,1
#너에게(스페셜 에디션),"너에게 보내는 편지, 완글",20170825,시/에세이,12800,9.3,272,1,4,93,1
서른의 반격,제5회 제주4.3평화문학상 수상작,20171023,소설,12500,8.9,240,1,6,94,1
해커스 신토익 리스닝(Hackers TOEIC Listening),받아쓰기&쉐도잉 프로그램ㅣ단어암기장(별책) 제공,20160321,외국어,18800,9.2,629,0,11,95,1
또다시 같은 꿈을 꾸었어(노블판),,20171101,소설,13800,9.5,292,0,13,96,1
통찰(EBS특별기획),예리한 관찰력으로 동서고금을 관통하다,20171025,인문,16000,9.3,280,0,2,97,1
나는 돈이 없어도 사업을 한다,스펙도 나이도 필요 없는 주말 48시간의 기적,20171030,경제/경영,15000,8.7,292,1,16,98,1
그릿(Grit),"IQ, 재능, 환경을 뛰어넘는 열정적 끈기의 힘",20161028,자기계발,16000,8.9,416,0,2,99,1
스물아홉 생일 1년 후 죽기로 결심했다,제1회 일본감동대상 대상 수상작,20120720,시/에세이,12800,9.2,235,0,21,100,1
디지털 노마드,직장 없이 자유롭게 돈 버는 사람들,20171009,경제/경영,15000,9.3,312,1,7,101,1
"멈추면, 비로소 보이는 것들(개정판)",혜민 스님과 함께하는 내 마음 다시보기,20170315,시/에세이,14800,9.4,320,0,15,102,1
마법천자문. 40: 고와라! 고울 선,,20170926,어린이(초등),9800,9.2,168,0,20,103,1
백종원이 추천하는 집밥 메뉴 55(백종원이 추천하는 집밥 메뉴 3),,20170421,요리,9900,9.3,152,1,18,104,1
마인드셋,스탠퍼드 인간 성장 프로젝트,20171030,자기계발,16000,9.4,348,1,4,105,1
끌림(개정판 2판),이병률 산문집,20100701,여행,13000,9.3,218,1,2,106,1
플랫폼 레볼루션,4차 산업혁명 시대를 지배할 플랫폼 비즈니스의 모든 것,20170609,경제/경영,22000,9.6,512,1,8,107,1
지성만이 무기다,읽기에서 시작하는 어른들의 공부법,20170925,인문,14000,9,264,1,8,108,1
어쩌면 별들이 너의 슬픔을 가져갈지도 몰라(감성치유 라이팅북),김용택의 꼭 한번 필사하고 싶은 시,20150604,시/에세이,12800,9.4,280,0,23,109,1
말 그릇(비울수록 사람을 더 채우는),,20170922,자기계발,15000,8.9,308,1,4,110,1
왜 나는 너를 사랑하는가(개정판)(양장본 HardCover),,20130115,소설,12000,9.1,278,1,13,111,1
타인은 나를 모른다,관계로부터 편안해지는 법,20170925,시/에세이,9900,8.9,144,0,10,112,1
타이탄의 도구들(리커버 에디션),,20200309,자기계발,15000,9.2,367,1,8,113,1
착! 붙는 일본어 독학 첫걸음(CD1장포함),하루 한 시간 한 달 완성,20151015,외국어,14000,9.5,248,0,16,114,1
데미안(세계문학전집 44),,20090120,소설,8000,9.4,240,1,3,115,1
5초의 법칙,당신을 시작하게 만드는 빠른 결정의 힘,20170901,자기계발,14000,9.3,328,1,6,116,1
참 소중한 너라서(있는 그대로),지금도 충분히 아름다운 당신에게,,,,9.1,0,0,9,117,1
스페셜솔져 코믹스. 6,,20170929,어린이(초등),9800,8.2,160,0,12,118,1
섬(시인의 그림이 있는)(정현종 문학 에디션 4)(양장본 HardCover),정현종 시선집,20150820,시/에세이,14000,9,164,1,1,119,1
7년의 밤,정유정 장편소설,20160530,소설,14500,9.2,523,1,5,120,1
거짓말을 먹는 나무,프랜시스 하딩 장편소설,20170908,소설,15000,8.5,544,1,10,121,1
힐빌리의 노래,위기의 가정과 문화에 대한 회고,20170904,시/에세이,14800,9.2,428,1,7,122,1
예언(양장본 HardCover),,20170710,소설,14800,8.8,376,1,2,123,1
쇼코의 미소,최은영 소설,20190620,소설,12000,9.5,296,1,6,124,1
해커스 토익 스타트 리딩(Hackers TOEIC Start Reading)(신토익 Edition)(3판),본 교재 무료 동영상강의 + 온라인 신토익 모의고사,20190116,외국어,14900,9.4,582,0,13,125,1
사용빈도 1억 영어회화 표현(마유영어),원어민 99%가 매일같이 쓰는 역대 최강 회화 표현 컬렉션,20170520,외국어,13000,8.3,304,1,15,126,1
나의 한국현대사,"1959-2014, 55년의 기록",20140710,역사/문화,18000,9,420,1,8,127,1
"모든 삶은, 작고 크다(CD1장포함)(양장본 HardCover)",루시드폴 에세이 + 정규 8집 CD,20171031,시/에세이,23700,9.2,256,0,12,128,1
당신은 아무 일 없던 사람보다 강합니다,변화하고 싶다면 새롭고 싶다면 다시 시작하고 싶다면 김창옥의 인생특강,20161008,자기계발,14800,9.5,272,1,21,129,1
설민석의 한국사 대모험. 4,"선사시대 편: 본격 부마 결정전, 온달 대 공갈",20170904,어린이(초등),10500,9.4,212,1,15,130,1
달콤한 노래(양장본 HardCover),레일라 슬리마니 장편소설,20171103,소설,15000,9.3,300,1,6,131,1
영어는 3단어로,내일 당장 대화가 되는 초간단 영어법,20170721,외국어,13500,9.3,276,1,8,132,1
어른아이로 산다는 것,,20170831,시/에세이,13500,9.5,352,1,11,133,1
여덟 단어,인생을 대하는 우리의 자세,20130520,인문,15000,9.4,237,1,5,134,1
Who? Special 이승엽(양장본 HardCover),,20170821,어린이(초등),12800,9.8,200,1,16,135,1
말투 하나 바꿨을 뿐인데,"일,사랑,관계가 술술 풀리는 40가지 심리 기술",20170317,자기계발,13000,8.2,216,1,13,136,1
바다는 잘 있습니다(문학과지성 시인선 503),이병률 시집,20170920,시/에세이,9000,9.4,144,1,10,137,1
총 균 쇠,무기 병균 금속은 인류의 운명을 어떻게 바꿨는가,20051219,역사/문화,28000,9.1,751,0,5,138,1
대량살상 수학무기,어떻게 빅데이터는 불평등을 확산하고 민주주의를 위협하는가,20170921,정치/사회,16000,9.2,392,1,9,139,1
레버리지,자본주의 속에 숨겨진 부의 비밀,20170508,경제/경영,15000,8.3,252,1,4,140,1
츠바키 문구점(양장본 HardCover),오가와 이토 장편소설,20170915,소설,14000,9.5,400,0,7,141,1
못 참는 아이 욱하는 부모,,20160515,가정/육아,16800,8.7,344,1,14,142,1
나에게 고맙다,"가장 흔한 말, 정작 나에게 하지 못한 인사",20160701,시/에세이,13800,9.3,272,1,7,143,1
스탠퍼드식 최고의 수면법,적게 자도 피곤하지 않은 90분 숙면의 기적,20171031,건강,14000,9.3,232,1,13,144,1
당신의 이름을 지어다가 며칠은 먹었다(문학동네시인선 32),박준 시집,20170630,시/에세이,10000,9.3,143,1,20,145,1
백종원이 추천하는 집밥 메뉴 54,,20160120,요리,9900,8.2,156,1,18,146,1
빨강머리 앤이 하는 말,아직 너무 늦지 않았을 우리에게,20160715,시/에세이,16000,9.3,336,1,12,147,1
도티&잠뜰 스토리북-방탈출 대작전,,20171102,어린이(초등),8500,9.2,104,0,18,148,1
완벽한 공부법,모든 공부의 최고의 지침서,20170106,자기계발,19800,9,516,1,7,149,1
미움받을 용기. 2,사랑과 진정한 자립에 대한 아들러의 가르침,20160502,인문,14900,9.4,320,0,10,150,1
도구와 기계의 원리 Now(양장본 HardCover),그림으로 보는 재미있는 과학 원리,20170315,어린이(초등),38000,9.2,400,0,14,151,1
나는 가상화폐로 3달 만에 3억 벌었다,비트코인 이더리움 채굴기 실전투자 전략서,20170722,경제/경영,17000,8.6,272,0,21,152,1
영어책 한 권 외워봤니?,,20170111,자기계발,14000,9.1,292,0,13,153,1
오무라이스 잼잼. 8,경이로운 일상음식 이야기,20171111,만화,15000,8.7,524,0,11,154,1
모바일 트렌드(2018),"모바일, 무의 시대를 열다",20171025,경제/경영,16000,9.3,328,0,7,155,1
여행영어 100일의 기적,해외여행 준비 D-100 프로젝트,20170620,외국어,12000,9.2,272,1,13,156,1
설민석의 무도 한국사 특강(개정판),인물 사건 문화유산,20190129,역사/문화,22000,9.6,433,1,14,157,1
종의 기원,정유정 장편소설,20160516,소설,13000,9.1,384,0,5,158,1
끌리는 사람은 매출이 다르다,한 달 만에 수익을 30배 올리는 협상 노하우,20171129,경제/경영,13500,8.9,220,1,15,159,1
아홉 살 마음 사전,,20170310,어린이(초등),11000,9.6,168,0,10,160,1
베이킹은 과학이다,츠지제과전문학교 교수들이 알려주는 기본 반죽과 재료에 대한 Q&A 231,20171110,요리,23000,9.6,328,0,9,161,1
아몬드(양장본 HardCover),손원평 장편소설,20170331,소설,12000,9.3,263,0,3,162,1
비트코인이 금화가 된다,당신의 부를 늘려줄 가상화폐,20171030,경제/경영,13800,7.9,216,1,12,163,1
위험한 비너스,히가시노 게이고 장편소설,20170630,소설,14800,9.2,488,0,7,164,1
알사탕(그림책이 참 좋아 39)(양장본 HardCover),,20170325,유아(0~7세),12000,9.2,48,0,3,165,1
왕초보 영어회화 100일의 기적,100일 후에는 나도 영어로 말한다,20160501,외국어,12000,9.4,240,1,17,166,1
무작정 따라하기 오사카 교토(2017-2018),고베 나라 와카야마,20170615,여행,18800,9.4,864,0,15,167,1
너무 재밌어서 잠 못 드는 세계사,,20161010,역사/문화,15000,7.7,304,1,18,168,1
녹턴(모던 클래식 36),음악과 황혼에 대한 다섯 가지 이야기,20101112,소설,11000,9.1,257,1,2,169,1
어린왕자(초판본)(양장본 HardCover),1943년 오리지널 초판본 표지디자인,20160830,소설,9800,9.7,148,1,4,170,1
매일 10분 기초 영문법의 기적,영어패턴이 보이고 영어회화가 된다!,20170413,외국어,12000,9.3,160,1,17,171,1
마쉬왕의 딸,,20171027,소설,13800,8.3,376,1,6,172,1
환자 혁명,약과 병원에 의존하던 건강 주권을 회복하라,20171111,건강,15000,9.2,344,1,5,173,1
하늘과 바람과 별과 시(초판본)(1955년 정음사 오리지널 초판본),,20160325,시/에세이,7700,9.6,224,1,12,174,1
지렁이의 기도,삼위일체 하나님과 함께하는 신실한 여정,20171031,종교,15000,8.7,358,0,7,175,1
백종원이 추천하는 집밥 메뉴 52,,20140828,요리,9900,9.3,148,0,18,176,1
나를 변화시키는 좋은 습관,한국형 자기계발서 바이블,20170615,자기계발,14000,8.6,300,1,14,177,1
한국의 젊은 부자들,무일푼에서 100억 원대 회사 만든 61인의 현재 진행형 성공기,20170508,경제/경영,15000,8.8,416,1,10,178,1
"나는 내일, 어제의 너와 만난다(노블엔진 팝(Novel Engine Pop))",,20160610,소설,9900,9.3,272,1,17,179,1
무작정 따라하기 후쿠오카(2017-2018),테마와 코스 정보가 2배 분리형 가이드북,20170802,여행,17800,9.7,616,0,13,180,1
최강의 식사,인생을 바꾸는 실리콘밸리식 완전무결 2주 다이어트,20170616,건강,17000,9.1,368,1,6,181,1
최고의 휴식,마인드풀니스로 찾아낸 몸과 마음의 회복력,20170720,자기계발,14800,9.2,264,1,6,182,1
"반 고흐, 영혼의 편지",,20170531,시/에세이,12000,9.5,312,0,12,183,1
괴물이라 불린 남자(스토리 콜렉터 58),데이비드 발다치 장편소설,20171110,소설,13800,9.3,588,1,10,184,1
라플라스의 마녀,히가시노 게이고 장편소설,20160111,소설,14800,9.4,524,1,8,185,1
해커스 토익스피킹(토스) Start(2주 만에 끝내는)(개정판),신유형 완벽 반영 토스 Level 6 이상 달성 비법서,20150424,외국어,19800,9,550,0,9,186,1
잠깐만 회사 좀 관두고 올게(양장본 HardCover),,20160105,소설,12000,9.1,224,1,15,187,1
데미안(초판본)(1919년 초판본 오리지널 표지 디자인)(양장본 HardCover),,20160627,소설,9800,9.7,276,1,3,188,1
비하인드 도어,B. A. 패리스 장편소설,20170623,소설,14000,9,324,1,7,189,1
이기적 유전자(개정판),,20100810,과학,18000,8.9,540,0,7,190,1
낭만적 연애와 그 후의 일상(양장본 HardCover),알랭 드 보통 장편소설,20160825,소설,13500,9.1,300,1,15,191,1
프레임(양장본 HardCover),나를 바꾸는 심리학의 지혜,20160831,자기계발,16000,9.4,308,1,3,192,1
생산성,기업 제1의 존재 이유,20170922,경제/경영,15000,9.3,260,1,3,193,1
숨결이 바람 될 때(양장본 HardCover),서른여섯 젊은 의사의 마지막 순간,20160822,시/에세이,14000,9.4,284,1,10,194,1
우리에겐 언어가 필요하다,입이 트이는 페미니즘,20160822,정치/사회,12000,9.5,192,1,13,195,1
예감은 틀리지 않는다(양장본 HardCover),줄리언 반스 장편소설,20120326,소설,12800,8.9,268,1,11,196,1
도티&잠뜰: 마지막 던전(Sandbox Friends 코믹 시리즈 5),,20170925,어린이(초등),9500,9.7,160,0,13,197,1
기린의 날개,,20170206,소설,16800,9.3,420,0,6,198,1
해커스 토익 700+ LC+RC(한 권으로 끝내는),신토익 출제유형 100% 반영,20191227,외국어,19500,9.4,596,0,17,199,1
