도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
인소의 법칙. 1,,20200617,만화,14000,9.6,272,0,9,155,1
"앞으로 3년, 대담한 투자",100년의 금융역사가 증명한 불변의 법칙,20200511,경제/경영,15000,8.3,242,1,14,156,1
저는 주식투자가 처음인데요: 기본편(2020),완전 생초보의 주식투자 입문기,20200106,경제/경영,16500,9.4,424,1,19,157,1
제주에서 혼자 살고 술은 약해요(문학동네시인선 135),이원하 시집,20200410,시/에세이,10000,9.7,160,1,17,158,1
페인트(창비청소년문학 89),이희영 장편소설,20190419,소설,12000,9.6,206,0,3,159,1
월가의 영웅(전설로 떠나는)(개정판 2판)(양장본 HardCover),주식투자에서 상식으로 성공하는 법,20170417,경제/경영,23000,9.7,488,1,6,160,1
날씨가 좋으면 찾아가겠어요(드라마 방영 기념 한정판),이도우 장편소설,20200201,소설,13800,9.5,432,0,14,161,1
백년 허리,허리 보증 기간을 100년으로 늘리는 방법,20151231,건강,17500,9.5,340,1,5,162,1
미움받을 용기,자유롭고 행복한 삶을 위한 아들러의 가르침,20141117,인문,14900,9.2,336,1,7,163,1
이 한마디가 나를 살렸다,100번 넘어져도 101번 일으켜 세워준 김미경의 말,20200325,자기계발,16000,9.2,280,1,13,164,1
정의란 무엇인가(마이클 샌델),"한국 200만 부 돌파, 37개국에서 출간된 세계적 베스트셀러",20141120,인문,15000,9.4,443,0,8,165,1
부동산 상식사전,"전ㆍ월세, 내집, 상가, 토지, 경매까지 처음 만나는 부동산의 모든 것",20190130,경제/경영,17500,9.5,580,1,8,166,1
알사탕(그림책이 참 좋아 39)(양장본 HardCover),,20170325,유아(0~7세),12000,9.2,48,0,3,167,1
게으르지만 콘텐츠로 돈은 잘 법니다,자본없이 콘텐츠로 10억 번 게으른 고수의 성공 비결,20200608,경제/경영,15000,10,276,1,19,168,1
영어 회화의 결정적 단어들,,20200306,외국어,15000,9.1,320,1,14,169,1
5년 후 나는 어디에 있을 것인가,세상의 모든 것을 기회로 만드는 글로벌 이노베이터의 5가지 통찰,20200615,자기계발,17000,9.5,328,0,18,170,1
오래된 비밀,대한민국 상위 1%의 멘토가 말하는 운의 원리,20130228,자기계발,14500,9.7,336,1,6,171,1
판문점의 협상가 정세현 회고록(양장본 HardCover),북한과 마주한 40년,20200605,정치/사회,30000,9.7,688,0,16,172,1
사랑은 내 시간을 기꺼이 건네주는 것이다(양장본 HardCover),이기주 앤솔로지,20200318,시/에세이,14500,9.3,192,1,22,173,1
귀멸의 칼날. 18,,20200525,만화,5000,9.2,192,0,10,174,1
일의 기쁨과 슬픔,장류진 소설집,20191025,소설,14000,9.2,236,0,9,175,1
우리의 불행은 당연하지 않습니다,대한민국의 불편한 진실을 직시하다,20200306,정치/사회,16500,9.4,260,1,17,176,1
혼돈의 시대 리더의 탄생,,20200226,정치/사회,26800,9.1,712,1,13,177,1
당신이 꽃같이 돌아오면 좋겠다,7년간 100여 명의 치매 환자를 떠나보내며 생의 끝에서 배운 것들,20200610,시/에세이,16000,9.6,328,1,16,178,1
부의 본능,슈퍼리치가 되는 9가지 방법,20180814,경제/경영,13800,9.4,248,1,5,179,1
모든 사람에게 좋은 사람일 필요는 없어,,20190927,시/에세이,13800,8.8,286,0,21,180,1
피프티 피플,정세랑 장편소설,20161121,소설,14000,9.7,396,0,6,181,1
"아무튼, 여름(아무튼 시리즈 30)",,20200529,시/에세이,9900,9.9,172,1,7,182,1
자존감 수업,하루에 하나 나를 사랑하게 되는 자존감 회복 훈련,20160901,인문,14000,9.2,304,1,6,183,1
싱글맘 부동산 경매로 홀로서기,‘채널A 서민갑부 이선미’가 들려주는 실전 경매 투자 노하우,20200320,경제/경영,16000,9.6,308,0,16,184,1
1인 기업을 한다는 것,"시간 자유롭고, 고정비 부담 없고, 직원과의 갈등 없이 돈 버는 삶",20200604,경제/경영,16000,9.9,232,1,12,185,1
42가지 마음의 색깔(양장본 HardCover),감정을 표현하는 법을 배워요,20191223,유아(0~7세),14000,9.5,92,1,11,186,1
해커스 토익 700+ LC+RC(한 권으로 끝내는),신토익 출제유형 100% 반영,20191227,외국어,19500,9.4,596,0,17,187,1
까면서 보는 해부학 만화(한빛비즈 교양툰 8),,20200619,과학,18500,10,304,0,13,188,1
밍꼬발랄 코믹스. 4,,20200620,어린이(초등),12000,9.9,160,0,11,189,1
동물농장(세계문학전집 5),,20090107,소설,7000,9.6,160,0,4,190,1
해커스 토익 스타트 리스닝(Listening) LC(2020)(개정판 4판),초보를 위한 토익 입문서 | 무료 교재 MP3 제공,20200309,외국어,14900,9.8,572,0,14,191,1
미라클모닝,당신의 하루를 바꾸는 기적 아침 6분이면 충분하다,20160222,자기계발,12000,9.4,240,1,5,192,1
배움의 발견,"나의 특별한 가족, 교육, 그리고 자유의 이야기",20200105,시/에세이,18000,9.4,520,1,6,193,1
경제기사 궁금증 300문 300답(2020),"불확실성의 시대, 경제기사 속에 답이 있다",20191225,경제/경영,19800,9.6,600,0,18,194,1
잠든 사이 월급 버는 미국 배당주 투자,안정된 수익 내는 배당투자의 나침반,20190104,경제/경영,19000,9.1,304,1,21,195,1
플랫다이어리. 3,우리 사이에 적은 일기,20200622,만화,14000,8.8,288,1,9,196,1
"코로나 빅뱅, 뒤바뀐 미래","코로나 시대에 달라진 삶, 경제, 그리고 투자",20200525,경제/경영,16000,9.2,288,1,14,197,1
당신의 질문에 전생은 이렇게 대답합니다,진정한 나를 찾아가는 전생 리딩 이야기,20200601,시/에세이,14500,9.5,276,1,21,198,1
심리학을 만나 행복해졌다,복잡한 세상과 사람의 마음을 꿰뚫어 보는 심리법칙 75,20200310,자기계발,15800,9.6,336,1,13,199,1
산복도로 이바구,이바구스트 손반장이 안내하는 색다른 부산 여행,20170602,여행,15000,0,396,1,8,0,0
"영화, 뉴욕을 찍다",유별난 도시 뉴욕을 읽는 필모그래피 273,20170610,예술/대중문화,22000,7.5,376,1,10,0,0
"디지티, 의학에 반하다",꿈꾸는 의대생의 그림 일기,20170605,만화,13000,9.7,256,0,12,0,0
식욕의 배신,감정과 배고픔의 다이어트 심리학,20170619,건강,13000,10,276,0,6,0,0
따뜻하고 단단한 훈육,"소리지르고 후회하고, 화내고 마음 아픈 육아는 이제 그만!
							
							
								|
								훈육만 제대로 해도 육아가 훨씬 쉬워진다!",20170612,가정/육아,15000,9.7,280,1,11,0,0
그리움이 자수가 되다,들꽃이 머문 자리 자수로 위로 받다,20170602,취미/실용/스포츠,16800,9.1,184,0,11,0,0
스스로를 달빛 삼다,원철 스님 산문집,20170605,종교,14000,7.5,296,0,10,0,0
한 그릇 다이어트 레시피,먹으면서 빼는 2주 완성 다이어트 식단,20170601,요리,13000,9.4,192,1,13,0,0
부동산학개론 출제예상문제집(공인중개사 1차)(2017)(해커스),"합격 최종점검, 핵심정리와 문제풀이를 한 번에 잡는 실전서
							
							
								|
								추가 자료: 무료 온라인 모의고사",20170608,취업/수험서,21900,5,449,0,14,0,0
수박 동네 수박 대장(책 읽는 우리 집 22)(양장본 HardCover),,20170620,유아(0~7세),12000,6.3,30,0,11,0,0
일하지 않을 권리,쓸모없는 인간에 대한 반론,20170525,정치/사회,16000,9.5,352,1,9,0,0
운미 회상록. 1,김원우 장편소설,20170602,소설,18000,0,480,1,9,0,0
비행기 엔진 교과서(지적생활자를 위한 교과서 시리즈),제트 여객기를 움직이는 터보팬 엔진의 구조와 과학 원리,20170615,과학,13800,10,232,1,10,0,0
카이사르 세트(마스터스 오브 로마 5)(전3권),,20170601,역사/문화,48000,8.8,1268,1,7,0,0
안녕 돈키호테(반양장),박웅현과 TBWA 0팀이 찾은 창의력 열한 조각,20170525,인문,16000,9.5,276,0,7,0,0
처음 배우는 어린이를 위한 스토리 코딩,,20170601,어린이(초등),11000,0,116,1,21,0,0
생각과 말을 디자인하면 인생이 101% 바뀐다,다윗에게 배우는 생각과 말의 법칙,20170508,자기계발,15000,0,360,1,25,0,0
C#이 보이는 그림책,국내 최초 그림으로 배우는 C# 프로그래밍 입문서,20170523,컴퓨터/IT,16000,0,248,1,11,0,0
"스타벅스, 공간을 팝니다",하워드 슐츠가 감탄한 스타벅스커피 코리아 1조 매출의 비밀,20170529,경제/경영,15000,7.8,264,1,13,0,0
너 없이 어찌 내게 향기 있으랴,도종환 산문집,20170601,시/에세이,14000,9.8,292,1,17,0,0
ETS TOEIC Test 공식문제집 RC,출제기관이 직접 만든 실전문제,20170608,외국어,11500,9.7,268,1,23,0,0
월드 오브 더 위쳐: 비주얼 히스토리 북(양장본 HardCover),,20200115,예술/대중문화,35000,9.5,184,1,22,0,0
아빠 곰은 모르는 이야기(신나는 새싹 53)(양장본 HardCover),,20170605,어린이(초등),12000,0,42,0,13,0,0
슈가 플라워(양장본 HardCover),모던 슈가 플라워 & 케이크 데코레이션,20170530,요리,20000,9.5,160,1,6,0,0
쉽게 배우는 지퍼 책,"어디에나 확실히 지퍼를 달 수 있다!
							
							
								|
								가방과 파우치에 지퍼 다는 방법 10가지 옷에 지퍼 다는 방법 4가지",20170529,취미/실용/스포츠,13000,9.6,108,1,11,0,0
공인중개사법령 및 실무 출제예상문제집(공인중개사 2차)(2017)(해커스),"합격 최종점검, 핵심정리와 문제풀이를 한 번에 잡는 실전서
							
							
								|
								추가 자료: 무료 온라인 모의고사",20170608,취업/수험서,21900,7.8,438,0,20,0,0
한 권으로 끝내는 세상의 모든 과학,"빅뱅에서 미래까지, 천문학에서 인류학까지",20170615,과학,18000,10,376,1,19,0,0
여행과 디저트 때때로 간식,,20170602,여행,13000,9.6,128,1,14,0,0
운미 회상록. 2(양장본 HardCover),김원우 장편소설,20170602,소설,18000,10,524,1,9,0,0
클래식 A-yo(에이-요)(양장본 HardCover),"가요보다 쉽고 팝송보다 친숙하다
							
							
								|
								클래식을 A부터 Y까지 쉽게 알려드립니다",20170609,예술/대중문화,18000,8.3,224,0,8,0,0
이동진 독서법,닥치는 대로 끌리는 대로 오직 재미있게,20170615,인문,12000,8.9,204,1,7,0,0
어차피 내 마음입니다,서툴면 서툰 대로 아프면 아픈 대로 지금 내 마음대로,20170530,시/에세이,14500,9.4,348,1,11,0,0
야노 시호의 셀프케어,건강하게 아름답게 우아하게,20170601,건강,14000,9.4,252,1,11,0,0
우아한 관찰주의자,눈으로 차이를 만든다,20170614,자기계발,18500,9.3,416,1,9,0,0
율동 놀이 동요(튤립 사운드북)(사운드북),,20190601,유아(0~7세),15500,9.8,12,0,8,0,0
칼 바르트,"말씀하시는 하느님, 응답하는 인간",20170530,종교,8000,9.5,152,0,5,0,0
도전에는 마침표가 없다,위기를 기회로 바꾸는 혁신을 만드는 법,20170530,경제/경영,13800,10,264,1,12,0,0
"사랑하고 사랑받고, 차고 차이고 합본 세트(3-4권)(전2권)",,20170601,만화,10000,9.5,370,0,23,0,0
ETS TOEIC Test 공식문제집 LC,"출제기관이 직접 만든 실전문제
							
							
								|
								ALL NEW 5세트",20170608,외국어,11500,9.6,236,1,23,0,0
손그림 일러스트(누구나 쉽게 따라 그리는),"일러스트 왕초보를 위한 초간단 맞춤레슨
							
							
								|
								직접 따라 그리는 일러스트 연습장",20170615,예술/대중문화,14800,10,160,0,8,0,0
내 맘대로 두 살(트리앤북 아기책 1)(양장본 HardCover),,20170630,유아(0~7세),12000,8.8,32,0,9,0,0
굿바이 과민대장증후군,한 번에 이해하는 과민성대장증후군에 대한 모든 것!,20170619,건강,15000,10,248,1,11,0,0
투르 드 몽블랑,알프스의 꽃 몽블랑 일주 트레킹 가이드북,20170610,여행,15000,0,328,1,8,0,0
이메일 영어 100일의 기적,100일 후에는 나도 영어로 쓴다,20170525,외국어,12500,9.5,256,1,15,0,0
위대한 열정,칼 바르트 신학 해설,20170531,종교,22000,9.4,536,0,6,0,0
민법 및 민사특별법 출제예상문제집(공인중개사 1차)(2017)(해커스),"합격 최종점검, 핵심정리와 문제풀이를 한 번에 잡는 실전서
							
							
								|
								추가 자료: 무료 온라인 모의고사",20170608,취업/수험서,21900,5,458,0,18,0,0
이타주의자의 은밀한 뇌구조,"뇌과학, 착한 사람의 본심을 말하다",20170525,인문,16000,7.9,280,1,14,0,0
"방귀 대마왕, 홍동지(양장본 HardCover)",그림책으로 보는 홍동지 놀음,20170612,어린이(초등),11000,0,28,0,11,0,0
누가 왜 기후변화를 부정하는가,거짓 선동과 모략을 일삼는 기후변화 부정론자들에게 보내는 레드카드,20170605,과학,13000,10,246,1,16,0,0
엑셀 함수 실무 강의(회사에서 바로 통하는),실무형 프로젝트 활용서,20170531,컴퓨터/IT,19800,9,468,1,11,0,0
살아요(양장본 HardCover),단 하루도 쉽지 않았지만,20170602,시/에세이,13800,9.9,288,1,3,0,0
기억을 잇다(양장본 HardCover),소재원 장편소설,20170607,소설,13000,10,280,1,6,0,0
혼자는 편하고 둘은 즐겁다,남녀 평화로운 공존을 위한 오만 가지 이야기,20170519,자기계발,15000,10,304,0,14,0,0
거대한 불평등(양장본 HardCover),우리는 무엇을 할 수 있는가,20170530,경제/경영,25000,8.8,576,1,7,0,0
생활 살림법,"요령 있고 센스 있게, 살림 걱정 끝!
							
							
								|
								사소해 보여도, 모르면 불편한 열두 달 살림 노하우",20170523,취미/실용/스포츠,18000,8.3,280,0,6,0,0
종점 언노운. 5,,20170530,만화,5000,9.6,215,1,9,0,0
가장 완벽한 시작,"알, 새로운 생명의 요람",20170529,과학,17000,10,388,1,9,0,0
반응형 웹 만들기(Do it!),실무자가 꼭 알아야 할 최신 반응형 웹 기술을 한 권에!,20170604,컴퓨터/IT,20000,9.3,344,1,9,0,0
사랑한다면 스페인,뜨겁고 강렬한 첫 키스 같은 그곳,20170602,여행,15000,9.2,324,1,9,0,0
너를 있는 그대로 사랑해,아픈 아이를 둔 엄마의 행복한 고백,20170605,시/에세이,13000,10,320,0,13,0,0
문질러서 빠지지 않는 살은 없다,손끝으로 예쁜 몸 만드는 셀프 마사지,20170608,건강,13800,9.2,132,1,17,0,0
학급회의+더하기(천천히 읽는 책 14),우리도 한 표 선생님도 한 표,20170601,어린이(초등),11000,0,169,0,8,0,0
부동산세법 출제예상문제집(공인중개사 2차)(2017)(해커스),"합격 최종점검, 핵심정리와 문제풀이를 한 번에 잡는 실전서
							
							
								|
								추가자료: 무료 온라인 모의고사",20170608,취업/수험서,19900,7.5,359,0,13,0,0
처음 읽는 브뤼노 라투르(반양장),하이브리드 세계의 하이브리드 사상,20170530,인문,18000,10,376,1,13,0,0
수영장에 간 날(그림책은 내 친구 43)(양장본 HardCover),,20170605,유아(0~7세),11000,0,28,1,8,0,0
보태니컬 자수 스티치,꽃.나무.열매.잎.장식문자 등 원포인트 자수 도안 580,20170607,취미/실용/스포츠,13000,10,99,1,11,0,0
한계기업의 재탄생,"구조조정, 회생, 프리패키지-기업의 경영 위기 극복 매뉴얼",20170530,경제/경영,18000,10,295,1,9,0,0
스마트 체인지,습관을 만드는 생각 작동법,20170525,자기계발,15000,9.4,300,1,7,0,0
지 디펜드(G Defend). 50,,20170530,만화,4500,8.6,150,1,5,0,0
하나님의 약속 100(교사를 위한),"다음 세대를 키우는 교사
							
							
								|
								하루 한 말씀 쓰는 성경",20170530,종교,5000,10,117,0,11,0,0
테메레르. 8: 폭군들의 피(노블마인 판타 빌리지(FANTA VILLAGE)),,20170530,소설,14800,9.2,664,1,15,0,0
쉽게 배우는 손글씨 캘리그라피 세트(전3권),캘리북 시리즈 종합편,20170601,예술/대중문화,15000,5,216,0,19,0,0
n분의 1의 함정,합리적이고 전략적인 게임이론의 모든 것,20170530,과학,15000,9.7,232,1,9,0,0
너의 안부를 묻는 밤(민트 스페셜 에디션),"지민석 유귀선 감성 에세이
							
							
								|
								50 SNS독자들의 잠 못 드는 밤을 어루만진 청량한 글!",20170523,시/에세이,13000,9.7,256,1,11,0,0
논쟁적 UX(반양장),"아이폰 국내 출시 10년, 대한민국 UX를 되짚어 보다",20170612,컴퓨터/IT,18000,10,234,0,6,0,0
지금 타이베이,나만의 맞춤 여행을 위한 완벽 가이드북,20170525,여행,12000,10,276,0,7,0,0
부동산공법 출제예상문제집(공인중개사 2차)(2017)(해커스),"합격 최종점검, 핵심정리와 문제풀이를 한 번에 잡는 실전서
							
							
								|
								추가 자료: 무료 온라인 모의고사",20170608,취업/수험서,21900,9.2,384,0,13,0,0
4차 산업혁명은 어떤 인재를 원하는가,세계 최고 10대 이공계 대학 탐사 프로젝트,20170522,인문,15000,10,300,1,20,0,0
동행 Vol. 1,"Piano & Acoustic Guitar
							
							
								|
								어쿠스틱 찬송가 악보집",20170508,예술/대중문화,9500,0,110,0,9,0,0
지방을 태우는 몸,"저탄수화물 고지방 식이요법
							
							
								|
								케토제닉 다이어트의 모든 것",20170615,건강,20000,9.5,404,1,9,0,0
